type,title,url,year,authors,afilitions,countries,regions,conference,id
paper-conference,The Physical Visualization of Information: Designing Data Sculptures in an Educational Context.,https://doi.org/10.1007/978-1-4419-0312-9_1,2009,"['Andrew Vande Moere', 'Stephanie Patel']","['The University of Sydney', 'The University of Sydney']","['australia', 'australia']","['oceania', 'oceania']",vinci,10.1007/978-1-4419-0312-9_1
paper-conference,Visual Analysis of History of World Cup: A Dynamic Network with Dynamic Hierarchy and Geographic Clustering.,https://doi.org/10.1007/978-1-4419-0312-9_2,2009,"['Adel Ahmed', 'Xiaoyan Fu', 'Seok-Hee Hong', 'Quan Hoang Nguyen', 'Kai Xu']","['King Fahad University of Petroleum and Minerals', 'National ICT Australia', 'The University of Sydney', 'University of New South Wales', 'ICT Center']","['saudi arabia', 'australia', 'australia', 'australia', 'australia']","['middle east', 'oceania', 'oceania', 'oceania', 'oceania']",vinci,10.1007/978-1-4419-0312-9_2
paper-conference,From Tree to Graph - Experiments with E-Spring Algorithm.,https://doi.org/10.1007/978-1-4419-0312-9_3,2009,"['Pushpa Kumar', 'Kang Zhang', 'Mao Lin Huang']","['The University of Texas at Dallas', 'Hong Kong University of Science and Technology', 'University of Technology Sydney']","['united states', 'hong kong', 'australia']","['north america', 'asia', 'oceania']",vinci,10.1007/978-1-4419-0312-9_3
paper-conference,Visual Navigation with Schematic Maps.,https://doi.org/10.1007/978-1-4419-0312-9_4,2009,"['Steffen Bogen', 'Ulrik Brandes', 'Hendrik Ziezold']","['University of Konstanz', 'University of Konstanz', 'University of Konstanz']","['germany', 'germany', 'germany']","['europe', 'europe', 'europe']",vinci,10.1007/978-1-4419-0312-9_4
paper-conference,DOI-Wave: A Focus+Context Interaction Technique for Networks Based on Attention-Reactive Interface.,https://doi.org/10.1007/978-1-4419-0312-9_5,2009,"['Lei Ren', 'Lin Zhang', 'Dongxing Teng', 'Guozhong Dai', 'Qian Li']","['Beihang University', 'Beihang University', 'Institute of Software Chinese Academy of Sciences', 'Institute of Software Chinese Academy of Sciences', 'Shangdong Institute of Commerce and Technology']","['china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_5
paper-conference,Multi-dimensional Data Visualization using Concentric Coordinates.,https://doi.org/10.1007/978-1-4419-0312-9_6,2009,"['Jiawan Zhang', 'Yuan Wen', 'Quang Vinh Nguyen', 'Liang Fu Lu', 'Mao Lin Huang', 'Jiadong Yang', 'Jizhou Sun']","['Tianjin University', 'Tianjin University', 'Western Sydney University', 'Tianjin University', 'University of Technology Sydney', 'Tianjin University', 'Tianjin University']","['china', 'china', 'australia', 'china', 'australia', 'china', 'china']","['asia', 'asia', 'oceania', 'asia', 'oceania', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_6
paper-conference,Construct Connotation Dictionary of Visual Symbols.,https://doi.org/10.1007/978-1-4419-0312-9_7,2009,"['Ping Xiao', 'Ernesto Arroyo', 'Josep Blat']","['Universitat Pompeu Fabra', 'Universitat Pompeu Fabra', 'Universitat Pompeu Fabra']","['spain', 'spain', 'spain']","['europe', 'europe', 'europe']",vinci,10.1007/978-1-4419-0312-9_7
paper-conference,Constructing Confluent Context-sensitive Graph Grammars from Non-confluent Productions for Parsing Efficiency.,https://doi.org/10.1007/978-1-4419-0312-9_8,2009,"['Yang Zou', 'Jian Lü', 'Xiaoqin Zeng', 'Xiaoxing Ma', 'Qiliang Yang']","['Nanjing University', 'Nanjing University', 'Hohai University', 'Nanjing University', 'Nanjing University']","['china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_8
paper-conference,Experimental Color in Computer Icons.,https://doi.org/10.1007/978-1-4419-0312-9_9,2009,"['Yan-Peng Lim', 'Peter Charles Woods']","['Multimedia University', 'Multimedia University']","['malaysia', 'malaysia']","['asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_9
paper-conference,Hidden Cluster Detection for Infectious Disease Control and Quarantine Management.,https://doi.org/10.1007/978-1-4419-0312-9_10,2009,"['Yain-Whar Si', 'Kan-Ion Leong', 'Robert P. Biuk-Aghai', 'Simon Fong']","['University of Macau', 'University of Macau', 'University of Macau', 'University of Macau']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_10
paper-conference,Multi-scale Vortex Extraction of Ocean Flow.,https://doi.org/10.1007/978-1-4419-0312-9_11,2009,"['Cui Xie', 'Lihua Xing', 'Cunna Liu', 'Xiaocong Li']","['Ocean University of China', 'Ocean University of China', 'Ocean University of China', 'Ocean University of China']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_11
paper-conference,A Novel Visualization Method for Detecting DDoS Network Attacks.,https://doi.org/10.1007/978-1-4419-0312-9_12,2009,"['Jiawan Zhang', 'Guoqiang Yang', 'Liang Fu Lu', 'MaoLin Huang', 'Ming Che']","['Tianjin University', 'Tianjin University', 'Tianjin University', 'University of Technology Sydney', 'Tianjin University']","['china', 'china', 'china', 'australia', 'china']","['asia', 'asia', 'asia', 'oceania', 'asia']",vinci,10.1007/978-1-4419-0312-9_12
paper-conference,A Pool of Topics: Interactive Relational Topic Visualization for Information Discovery.,https://doi.org/10.1007/978-1-4419-0312-9_13,2009,"['Inessa Seifert', 'Michael Kruppa']","['German Research Center for Artificial Intelligence', 'German Research Center for Artificial Intelligence']","['germany', 'germany']","['europe', 'europe']",vinci,10.1007/978-1-4419-0312-9_13
paper-conference,DaisyViz: A Model-based User Interfaces Toolkit for Development of Interactive Information Visualization.,https://doi.org/10.1007/978-1-4419-0312-9_14,2009,"['Lei Ren', 'Feng Tian', 'Lin Zhang', 'Guozhong Dai']","['Beihang University', 'Institute of Software Chinese Academy of Sciences', 'Beihang University', 'Institute of Software Chinese Academy of Sciences']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_14
paper-conference,A New Interactive Platform for Visual Analytics of Social Networks.,https://doi.org/10.1007/978-1-4419-0312-9_15,2009,"['Quang Vinh Nguyen', 'MaoLin Huang']","['Western Sydney University', 'University of Technology Sydney']","['australia', 'australia']","['oceania', 'oceania']",vinci,10.1007/978-1-4419-0312-9_15
paper-conference,Strategic paths and memory map: Exploring a building and memorizing knowledge.,https://doi.org/10.1007/978-1-4419-0312-9_16,2009,"['Sandro Varano', 'Jean-Claude Bignon']","['Ecole Nationale Supérieure d’Architecture de Strasbourg', 'Ecole Nationale Supérieure d’Architecture de Strasbourg']","['france', 'france']","['europe', 'europe']",vinci,10.1007/978-1-4419-0312-9_16
paper-conference,Information visualization Approach on the University Examination Timetabling Problem.,https://doi.org/10.1007/978-1-4419-0312-9_17,2009,"['J. Joshua Thomas', 'Ahamad Tajudin Abdul Khader', 'Bahari Belaton']","['University Sains Malaysia', 'University Sains Malaysia', 'University Sains Malaysia']","['malaysia', 'malaysia', 'malaysia']","['asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_17
paper-conference,Making Traffic Safety Personal: Visualization and Customization of National Traffic Fatalities.,https://doi.org/10.1007/978-1-4419-0312-9_18,2009,"['Brian N. Hilton', 'Thomas A. Horan', 'Benjamin L. Schooley']","['Claremont Graduate University', 'Claremont Graduate University', 'Claremont Graduate University']","['united states', 'united states', 'united states']","['north america', 'north america', 'north america']",vinci,10.1007/978-1-4419-0312-9_18
paper-conference,Visualizing Table Dependency Relations to Reveal Network Characters in Database Applications.,https://doi.org/10.1007/978-1-4419-0312-9_19,2009,['Chengying Mao'],['Jiangxi University of Finance and Economics'],['china'],['asia'],vinci,10.1007/978-1-4419-0312-9_19
paper-conference,Visualized Feature Modeling in Software Product Line.,https://doi.org/10.1007/978-1-4419-0312-9_20,2009,"['Li Zheng', 'Chao Zhang', 'Zhanwei Wu', 'Yixin Yan']","['Tsinghua University', 'Tsinghua University', 'Tsinghua University', 'Tsinghua University']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_20
paper-conference,"A Useful Visualization Technique: A Literature Review for Augmented Reality and its Application, limitation & future direction.",https://doi.org/10.1007/978-1-4419-0312-9_21,2009,"['Donggang Yu', 'Jesse Sheng Jin', 'Suhuai Luo', 'Wei Lai', 'Qingming Huang']","['The University of Newcastle', 'The University of Newcastle', 'The University of Newcastle', 'Swinburne University of Technology', 'Chinese Academy of Sciences']","['australia', 'australia', 'australia', 'australia', 'china']","['oceania', 'oceania', 'oceania', 'oceania', 'asia']",vinci,10.1007/978-1-4419-0312-9_21
paper-conference,Novel Blind Steganalysis for JPEG Images.,https://doi.org/10.1007/978-1-4419-0312-9_22,2009,"['Zhuo Li', 'Jian Chen', 'Xiaoning Jiang', 'Xian-Ting Zeng', 'Xuezeng Pan']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']","['china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_22
paper-conference,A Polarization Restraint Based Fast Motion Estimation Approach to H.264 Stereoscopic Video Coding.,https://doi.org/10.1007/978-1-4419-0312-9_23,2009,"['Mingjing Ai', 'Lili Zhao', 'Yongmei Zhu', 'Qinping Zhao']","['Beihang University', 'Beihang University', 'Beihang University', 'Beihang University']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_23
paper-conference,Multi-core Parallel of Photon Mapping.,https://doi.org/10.1007/978-1-4419-0312-9_24,2009,"['Huaiqing He', 'Tianbao Wang', 'Qing Xu', 'Yaoyu Xing']","['Civil Aviation University of China', 'Civil Aviation University of China', 'Tianjin University', 'Civil Aviation University of China']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']",vinci,10.1007/978-1-4419-0312-9_24
research-article,Hagrid — Gridify Scatterplots with Hilbert and Gosper Curves,https://doi.org/10.1145/3481549.3481569,2021,"['René Cutura', 'Cristina Morariu', 'Zhanglin Cheng', 'Yunhai Wang', 'Daniel Weiskopf', 'Michael Sedlmair']","['university of stuttgart', 'university of stuttgart', 'Shenzen Institutes of Advanced Technology', 'shandong university', 'university of stuttgart', 'university of stuttgart']","['germany', 'germany', 'china', 'china', 'germany', 'germany']","['europe', 'europe', 'asia', 'asia', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481569
research-article,Scatterplot Selection Applying a Graph Coloring Algorithm,https://doi.org/10.1145/3481549.3481553,2021,"['Takayuki Itoh', 'Asuka Nakabayashi', 'Mariko Hagita']","['ochanomizu university', 'ochanomizu university', 'ochanomizu university']","['japan', 'japan', 'japan']","['asia', 'asia', 'asia']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481553
short-paper,Visual Analysis of Industrial Multivariate Time Series,https://doi.org/10.1145/3481549.3481557,2021,"['Maath Musleh', 'Angelos Chatzimparmpas', 'Ilir Jusufi']","['linnaeus university', 'linnaeus university', 'linnaeus university']","['sweden', 'sweden', 'sweden']","['europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481557
research-article,"PropellerHand: A Hand-Mounted, Propeller-Based Force Feedback Device",https://doi.org/10.1145/3481549.3481563,2021,"['Alexander Achberger', 'Frank Heyen', 'Kresimir Vidakovic', 'Michael Sedlmair']","['Mercedes-Benz AG', 'university of stuttgart', 'hochschule der medien  university of applied sciences', 'university of stuttgart']","['germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481563
short-paper,"Interactive Simulation and Visualization ofLong-Term, ETF-based Investment Strategies",https://doi.org/10.1145/3481549.3481568,2021,"['Martin Büßemeyer', 'Daniel Limberger', 'Willy Scheibel', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481568
short-paper,Visualization of Data Changes in 2.5D Treemaps usingProcedural Textures and Animated Transitions,https://doi.org/10.1145/3481549.3481570,2021,"['Daniel Limberger', 'Willy Scheibel', 'Jan van Dieken', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481570
short-paper,EyeFIX: An Interactive Visual Analytics Interface for Eye Movement Analysis,https://doi.org/10.1145/3481549.3481562,2021,"['Ayush Kumar', 'Bharat Goel', 'Keshav Rajupet Premkumar', 'Michael Burch', 'Klaus D Mueller']","['Schepens Eye Research Institute', 'stony brook university', 'stony brook university', 'university of applied sciences', 'stony brook university']","['united states', 'united states', 'united states', 'switzerland', 'united states']","['north america', 'north america', 'north america', 'europe', 'north america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481562
research-article,An empirically-based spatial segmentation and coreference annotation scheme for comics,https://doi.org/10.1145/3481549.3481560,2021,"['Lauren Edlin', 'Joshua D Reiss']","['queen mary university of london', 'queen mary university of london']","['united kingdom', 'united kingdom']","['europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481560
short-paper,RST as Narrative Structure for Node-Based Editors,https://doi.org/10.1145/3481549.3481556,2021,"['Cameron Edmond', 'Robert Lawther', 'Maxime Cordeil', 'Tomasz P Bednarz']","['university of new south wales', 'university of new south wales', 'monash university', 'university of new south wales and csiro']","['australia', 'australia', 'australia', 'australia']","['oceania', 'oceania', 'oceania', 'oceania']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481556
short-paper,SPLORT: Evaluation of a Web-based Approach for Descriptive and Exploratory Analysis of Multivariate Spatio-temporal Data,https://doi.org/10.1145/3481549.3481554,2021,"['Miguel Alfonso Feijóo-García', 'José Tiberio Hernández-Peñalosa']","['Universidad de los Andes and Universidad El Bosque', 'Universidad de los Andes']","['colombia', 'colombia']","['south america', 'south america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481554
short-paper,Design and Comparative Evaluation of Visualization Onboarding Methods,https://doi.org/10.1145/3481549.3481558,2021,"['Christina Stoiber', 'Conny Walchshofer', 'Florian Grassinger', 'Holger Stitz', 'Marc Streit', 'Wolfgang Aigner']","['St', 'JKU Linz', 'St', 'datavisyn GmbH', 'JKU Linz', 'St']","['austria', 'austria', 'austria', 'austria', 'austria', 'austria']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481558
research-article,Cross-Platform Immersive Visualization and Navigation with Augmented Reality,https://doi.org/10.1145/3481549.3481564,2021,"['Akshay Murari', 'Elias Mahfoud', 'Weichao Wang', 'Aidong Lu']","['UNC Charlotte', 'UNC Charlotte', 'UNC Charlotte', 'UNC Charlotte']","['united states', 'united states', 'united states', 'united states']","['north america', 'north america', 'north america', 'north america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481564
research-article,Visual Linking of Feature Values in Immersive Graph Visualization Environment,https://doi.org/10.1145/3481549.3481555,2021,"['Hinako Sassa', 'Maxime Cordeil', 'Mitsuo Yoshida', 'Takayuki Itoh']","['ochanomizu university', 'monash university', 'toyohashi university of technology', 'ochanomizu university']","['japan', 'australia', 'japan', 'japan']","['asia', 'oceania', 'asia', 'asia']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481555
research-article,ThreadRadar: A Thread-Aware Visualization for Debugging Concurrent Java Programs,https://doi.org/10.1145/3481549.3481566,2021,"['Oliver Moseler', 'Lucas Kreber', 'Stephan Diehl']","['university of trier', 'university of trier', 'university of trier']","['germany', 'germany', 'germany']","['europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481566
research-article,Interactive Visual Facets to Support Fluid Exploratory Search,https://doi.org/10.1145/3481549.3481565,2021,"['Chen He', 'Luana Micallef', 'Barış Serim', 'Tung Vuong', 'Tuukka Ruotsalo', 'Giulio Iacucci']","['university of helsinki', 'university of copenhagen', 'university of helsinki', 'university of helsinki', 'university of helsinki', 'university of helsinki']","['finland', 'denmark', 'finland', 'finland', 'finland', 'finland']","['europe', 'europe', 'europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481565
short-paper,Visual Analysis of Graph Algorithm Dynamics,https://doi.org/10.1145/3481549.3481550,2021,"['Michael Burch', 'Günter Wallner', 'Huub M M van de Wetering', 'Freek Rooks', 'Olof Morra']","['university of applied sciences', 'eindhoven university of technology', 'eindhoven university of technology', 'eindhoven university of technology', 'eindhoven university of technology']","['switzerland', 'netherlands', 'netherlands', 'netherlands', 'netherlands']","['europe', 'europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481550
poster,Enabling Comparative Analysis of Election Data in Ecuador,https://doi.org/10.1145/3481549.3481571,2021,"['Gonzalo Gabriel Méndez', 'Oscar Moreno']","['Escuela Superior Politécnica del Litoral', 'Escuela Superior Politécnica del Litoral']","['ecuador', 'ecuador']","['south america', 'south america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481571
poster,Software Galaxies: Displaying Coding Activitiesusing a Galaxy Metaphor,https://doi.org/10.1145/3481549.3481573,2021,"['Daniel Atzberger', 'Willy Scheibel', 'Daniel Limberger', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481573
poster,Using Scrollytelling to Explain Voting Power in Ecuador,https://doi.org/10.1145/3481549.3481572,2021,"['Gonzalo Gabriel Méndez', 'Patricio Mendoza']","['Escuela Superior Politécnica del Litoral', 'Escuela Superior Politécnica del Litoral']","['ecuador', 'ecuador']","['south america', 'south america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481572
poster,A Web-Based Tool for analysing Formula 1 Races and Seasons,https://doi.org/10.1145/3481549.3481559,2021,"['Sebastian Eckl', 'Nick Kerschagel', 'Uwe Kloos']","['reutlingen university', 'reutlingen university', 'reutlingen university']","['germany', 'germany', 'germany']","['europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481559
poster,POEM: People-Oriented EMail for Social Connectedness,https://doi.org/10.1145/3481549.3481567,2021,"['Maitreya Save', 'Benjamin Allen Watson']","['north carolina state university', 'north carolina state university']","['united states', 'united states']","['north america', 'north america']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481567
research-article,OpinionManager: Visual Exploration of Online Reviews in P2P Accommodation,https://doi.org/10.1145/3481549.3481551,2021,"['Dong Li', 'Hong Yin', 'Changbo Wang', 'Sicheng Song', 'Kirlin Li', 'Chenhui Li']","['east china normal university', 'east china normal university', 'east china normal university', 'east china normal university', 'east china normal university', 'east china normal university']","['china', 'china', 'china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia', 'asia', 'asia']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481551
research-article,Particle pre-processing for particle-based fluid surface reconstruction,https://doi.org/10.1145/3481549.3481552,2021,"['Qiaorui Chen', 'Shuai Zhang', 'Yao Zheng']","['zhejiang university', 'zhejiang university', 'zhejiang university']","['china', 'china', 'china']","['asia', 'asia', 'asia']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481552
short-paper,Identifying Correlation Patterns in Large Educational Data Sources,https://doi.org/10.1145/3481549.3481561,2021,"['Marco Schmid', 'Rahel Haymoz', 'David Schiller', 'Michael Burch']","['university of applied sciences', 'university of applied sciences', 'university of applied sciences', 'university of applied sciences']","['switzerland', 'switzerland', 'switzerland', 'switzerland']","['europe', 'europe', 'europe', 'europe']","VINCI 2021: The 14th International Symposium on Visual Information Communication and Interaction, Potsdam, Germany, September 6 - 8, 2021.",10.1145/3481549.3481561
research-article,Survey of treemap layout algorithms,https://doi.org/10.1145/3430036.3430041,2020,"['Willy Scheibel', 'Daniel Limberger', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany']","['europe', 'europe', 'europe']","VINCI 2020: The 13th International Symposium on Visual Information Communication and Interaction, Eindhoven, Netherlands, 8-10 December, 2020.",10.1145/3430036.3430041
research-article,Survey on user studies on the effectiveness of treemaps,https://doi.org/10.1145/3430036.3430054,2020,"['Carolin Fiedler', 'Willy Scheibel', 'Daniel Limberger', 'Matthias Trapp', 'Jürgen Döllner']","['university of potsdam', 'university of potsdam', 'university of potsdam', 'university of potsdam', 'university of potsdam']","['germany', 'germany', 'germany', 'germany', 'germany']","['europe', 'europe', 'europe', 'europe', 'europe']","VINCI 2020: The 13th International Symposium on Visual Information Communication and Interaction, Eindhoven, Netherlands, 8-10 December, 2020.",10.1145/3430036.3430054
research-article,Multiple linked perspectives on hierarchical data,https://doi.org/10.1145/3430036.3430037,2020,"['Michael Burch', 'Huub M M van de Wetering', 'Nico Klaassen']","['eindhoven university of technology', 'eindhoven university of technology', 'eindhoven university of technology']","['netherlands', 'netherlands', 'netherlands']","['europe', 'europe', 'europe']","VINCI 2020: The 13th International Symposium on Visual Information Communication and Interaction, Eindhoven, Netherlands, 8-10 December, 2020.",10.1145/3430036.3430037
research-article,Visual Analytics of Urban Transportation from a Bike-Sharing and Taxi Perspective,https://doi.org/10.1145/3356422.3356433,2019,"['Haoran Dai', 'Yubo Tao', 'Hai Lin']","['zhejiang university', 'zhejiang university', 'zhejiang university']","['china', 'china', 'china']","['asia', 'asia', 'asia']","Proceedings of the 12th International Symposium on Visual Information Communication and Interaction, VINCI 2019, China, September 20-22, 2019.",10.1145/3356422.3356433
research-article,Revealing Travel Patterns from Dockless Bike-sharing Data Based on Tensor Decomposition,https://doi.org/10.1145/3356422.3356440,2019,"['Hao Tang', 'Sixiang Fei', 'Xiaoying Shi']","['hangzhou dianzi university', 'hangzhou dianzi university', 'hangzhou dianzi university']","['china', 'china', 'china']","['asia', 'asia', 'asia']","Proceedings of the 12th International Symposium on Visual Information Communication and Interaction, VINCI 2019, China, September 20-22, 2019.",10.1145/3356422.3356440
research-article,Visual predictive modeling of incomplete time series panel data,https://doi.org/10.1145/3356422.3356439,2019,"['Hanbyul Yeon', 'Mingyu Pi', 'Hyesook Son', 'Yun Jang']","['sejong university', 'sejong university', 'sejong university', 'sejong university']","['south korea', 'south korea', 'south korea', 'south korea']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 12th International Symposium on Visual Information Communication and Interaction, VINCI 2019, China, September 20-22, 2019.",10.1145/3356422.3356439
research-article,EpidNews: An Epidemiological News Explorer for Monitoring Animal Diseases,https://doi.org/10.1145/3231622.3231624,2018,"['Rohan Goel', 'Samiha Fadloun', 'Sarah Valentin', 'Arnaud Sallaberry', 'Mathieu Roche', 'Pascal Poncelet']","['BITS Pilani', 'LIRMM', 'CIRAD', 'LIRMM', 'TETIS', 'LIRMM']","['india', 'france', 'france', 'france', 'france', 'france']","['asia', 'europe', 'europe', 'europe', 'europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231624
research-article,PedaViz: Visualising Hour-Level Pedestrian Activity,https://doi.org/10.1145/3231622.3231626,2018,"['Humphrey O Obie', 'Caslon Chua', 'Iman Avazpour', 'Mohamed Almorsy Abdelrazek', 'John C. Grundy', 'Tomasz P Bednarz']","['swinburne university of technology', 'swinburne university of technology', 'deakin university', 'deakin university', 'monash university', 'CSIRO Data 61']","['australia', 'australia', 'australia', 'australia', 'australia', 'australia']","['oceania', 'oceania', 'oceania', 'oceania', 'oceania', 'oceania']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231626
research-article,BehaviorTracker: Visual Analytics of Customer Switching Behavior in O2O Market,https://doi.org/10.1145/3231622.3231627,2018,"['Yaru Du', 'Changbo Wang', 'Chenhui Li', 'Hong Yin']","['east of china normal university', 'east of china normal university', 'east of china normal university', 'East China Normal University']","['china', 'china', 'china', 'china']","['asia', 'asia', 'asia', 'asia']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231627
research-article,Contrast Enhancement Based on Viewing Distance,https://doi.org/10.1145/3231622.3231628,2018,"['Liang Zhou', 'Daniel Weiskopf']","['university of stuttgart', 'university of stuttgart']","['germany', 'germany']","['europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231628
research-article,Challenges and Perspectives of Interacting with Hierarchy Visualizations on Large-Scale Displays,https://doi.org/10.1145/3231622.3231635,2018,"['Michael Burch', 'Hansjörg Schmauder']","['eindhoven university of technology', 'university of stuttgart']","['netherlands', 'germany']","['europe', 'europe']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231635
research-article,Generating Tractable Designs by Transforming Shape Grammars to Graph Grammars,https://doi.org/10.1145/3231622.3231637,2018,"['Xiaoyu Wang', 'Yufeng Liu', 'Jie Li', 'K. Zhang']","['university of texas', 'hohai university', 'tianjin university', 'university of texas']","['united states', 'china', 'china', 'united states']","['north america', 'asia', 'asia', 'north america']","Proceedings of the 11th International Symposium on Visual Information Communication and Interaction, VINCI 2018, VÃ¤xjÃ¶, Sweden, August 13-15, 2018.",10.1145/3231622.3231637
