author_id,author_name,coauthor_id,coauthor_name,value,is_vinci
99659291294,Gerald Baulig,99659291329,Marc Roswag,1,True
99659291294,Gerald Baulig,99659292148,Oliver Streicher,1,True
99659291294,Gerald Baulig,99659289339,Steffen Wittig,1,True
99659291294,Gerald Baulig,81466647554,Uwe Kloos,1,True
99659292088,Tobias Boley,99659290889,Arjana Mehmeti,1,True
99659292088,Tobias Boley,99659291964,Dina Kurbanismailova,1,True
99659292088,Tobias Boley,99659291329,Marc Roswag,1,True
99659292088,Tobias Boley,99659292148,Oliver Streicher,1,True
99659292088,Tobias Boley,99659289339,Steffen Wittig,1,True
99659292088,Tobias Boley,81466647554,Uwe Kloos,1,True
99659290889,Arjana Mehmeti,99659291964,Dina Kurbanismailova,1,True
99659290889,Arjana Mehmeti,99659291329,Marc Roswag,1,True
99659290889,Arjana Mehmeti,99659292148,Oliver Streicher,1,True
99659290889,Arjana Mehmeti,99659289339,Steffen Wittig,1,True
99659290889,Arjana Mehmeti,81466647554,Uwe Kloos,1,True
99659291964,Dina Kurbanismailova,99659291329,Marc Roswag,1,True
99659291964,Dina Kurbanismailova,99659292148,Oliver Streicher,1,True
99659291964,Dina Kurbanismailova,99659289339,Steffen Wittig,1,True
99659291964,Dina Kurbanismailova,81466647554,Uwe Kloos,1,True
99659291329,Marc Roswag,99659292148,Oliver Streicher,1,True
99659291329,Marc Roswag,99659289339,Steffen Wittig,1,True
99659291329,Marc Roswag,81466647554,Uwe Kloos,1,True
99659292148,Oliver Streicher,99659289339,Steffen Wittig,1,True
99659292148,Oliver Streicher,81466647554,Uwe Kloos,1,True
99659289339,Steffen Wittig,81466647554,Uwe Kloos,1,True
99658638708,Nico Reski,81310502395,Aris Alissandrakis,1,True
81486656627,Kostiantyn Kucher,99659192192,Rafael Messias Martins,1,True
81486656627,Kostiantyn Kucher,81100367883,Andreas Kerren,2,True
99659192192,Rafael Messias Martins,81100367883,Andreas Kerren,1,True
81486656627,Kostiantyn Kucher,81470654834,Maria Skeppstedt,1,True
81470654834,Maria Skeppstedt,81100367883,Andreas Kerren,1,True
99659291514,Alisa Lincke,81100336369,Jenny Lundberg,2,True
99659291514,Alisa Lincke,99659289733,Maria Thunander,1,True
99659291514,Alisa Lincke,81100334854,Marcelo Milrad,1,True
99659291514,Alisa Lincke,81472654517,Ilir Jusufi,1,True
99659291514,Alisa Lincke,81339515283,Jonas Lundberg,1,True
81100336369,Jenny Lundberg,99659289733,Maria Thunander,1,True
81100336369,Jenny Lundberg,81100334854,Marcelo Milrad,1,True
81100336369,Jenny Lundberg,81100336369,Jenny Lundberg,1,True
81100336369,Jenny Lundberg,81472654517,Ilir Jusufi,2,True
81100336369,Jenny Lundberg,81339515283,Jonas Lundberg,2,True
99659289733,Maria Thunander,81100334854,Marcelo Milrad,1,True
99659289733,Maria Thunander,81100336369,Jenny Lundberg,1,True
99659289733,Maria Thunander,81472654517,Ilir Jusufi,1,True
99659289733,Maria Thunander,81339515283,Jonas Lundberg,1,True
81100334854,Marcelo Milrad,81100336369,Jenny Lundberg,1,True
81100334854,Marcelo Milrad,81472654517,Ilir Jusufi,1,True
81100334854,Marcelo Milrad,81339515283,Jonas Lundberg,1,True
81472654517,Ilir Jusufi,81339515283,Jonas Lundberg,1,True
81501663475,Daniel Toll,81442618410,Anna Wingkvist,1,True
99659292129,Tomohiro Kawanabe,81100125090,Jorji Nonaka,1,True
99659292129,Tomohiro Kawanabe,81100261727,Kenji Ono,1,True
81100125090,Jorji Nonaka,81100261727,Kenji Ono,1,True
99659290153,Anna Sara Fagerholm,81496672621,Mattias Andersson,1,True
81482662429,Björn Zimmer,99659185142,Jan Zenisek,1,True
81482662429,Björn Zimmer,81361609796,Hans-Christian Jetter,1,True
99659185142,Jan Zenisek,81361609796,Hans-Christian Jetter,1,True
99658768907,Hyunwoo Han,99659290729,Taerin Yoon,1,True
99658768907,Hyunwoo Han,99659288906,Hyeonsik Gong,1,True
99658768907,Hyunwoo Han,81458652821,Kyungwon Lee,2,True
99659290729,Taerin Yoon,99659288906,Hyeonsik Gong,1,True
99659290729,Taerin Yoon,81458652821,Kyungwon Lee,1,True
99659288906,Hyeonsik Gong,81458652821,Kyungwon Lee,1,True
99659194221,Zana Vosough,81479656070,Dietrich Kammer,1,True
99659194221,Zana Vosough,81479645196,Mandy Keck,1,True
99659194221,Zana Vosough,81372593345,Rainer Groh,1,True
81479656070,Dietrich Kammer,81479645196,Mandy Keck,1,True
81479656070,Dietrich Kammer,81372593345,Rainer Groh,2,True
81479645196,Mandy Keck,81372593345,Rainer Groh,2,True
81549260756,Fangfang Zhou,99659194235,Minghui Chen,1,True
81549260756,Fangfang Zhou,99659194186,Zeyu Wang,1,True
81549260756,Fangfang Zhou,99659194127,Feng Luo,1,True
81549260756,Fangfang Zhou,99659194176,Xiaobo Luo,1,True
81549260756,Fangfang Zhou,99659194273,Wei Huang,1,True
81549260756,Fangfang Zhou,81490680300,Yi Chen,1,True
81549260756,Fangfang Zhou,81549278756,Ying Zhao,2,True
99659194235,Minghui Chen,99659194186,Zeyu Wang,1,True
99659194235,Minghui Chen,99659194127,Feng Luo,1,True
99659194235,Minghui Chen,99659194176,Xiaobo Luo,1,True
99659194235,Minghui Chen,99659194273,Wei Huang,1,True
99659194235,Minghui Chen,81490680300,Yi Chen,1,True
99659194235,Minghui Chen,81549278756,Ying Zhao,1,True
99659194186,Zeyu Wang,99659194127,Feng Luo,1,True
99659194186,Zeyu Wang,99659194176,Xiaobo Luo,1,True
99659194186,Zeyu Wang,99659194273,Wei Huang,1,True
99659194186,Zeyu Wang,81490680300,Yi Chen,1,True
99659194186,Zeyu Wang,81549278756,Ying Zhao,1,True
99659194127,Feng Luo,99659194176,Xiaobo Luo,1,True
99659194127,Feng Luo,99659194273,Wei Huang,1,True
99659194127,Feng Luo,81490680300,Yi Chen,1,True
99659194127,Feng Luo,81549278756,Ying Zhao,1,True
99659194176,Xiaobo Luo,99659194273,Wei Huang,1,True
99659194176,Xiaobo Luo,81490680300,Yi Chen,1,True
99659194176,Xiaobo Luo,81549278756,Ying Zhao,1,True
99659194273,Wei Huang,81490680300,Yi Chen,1,True
99659194273,Wei Huang,81549278756,Ying Zhao,1,True
81490680300,Yi Chen,81549278756,Ying Zhao,1,True
99659194214,Yang Zou,81319505316,Xiaoqin Zeng,1,True
99659194214,Yang Zou,99659194249,Yufeng Liu,1,True
99659194214,Yang Zou,81548020271,Huiyi Liu,1,True
81319505316,Xiaoqin Zeng,99659194249,Yufeng Liu,1,True
81319505316,Xiaoqin Zeng,81548020271,Huiyi Liu,1,True
99659194249,Yufeng Liu,81548020271,Huiyi Liu,1,True
81549102456,Yuhua Liu,99659194118,Hanfei Lin,1,True
81549102456,Yuhua Liu,99659194271,Yitao Liang,1,True
81549102456,Yuhua Liu,81100220966,Changbo Wang,3,True
99659194118,Hanfei Lin,99659194271,Yitao Liang,1,True
99659194118,Hanfei Lin,81100220966,Changbo Wang,1,True
99659194271,Yitao Liang,81100220966,Changbo Wang,1,True
99658989829,Sangbong Yoo,99658730770,Hongryeol Ryu,1,True
99658989829,Sangbong Yoo,99658765084,Hanbyul Yeon,1,True
99658989829,Sangbong Yoo,81451594353,Taekyoung ‘Taekyoung’ Kwon,1,True
99658989829,Sangbong Yoo,81372592812,Yun Jang,1,True
99658730770,Hongryeol Ryu,99658765084,Hanbyul Yeon,1,True
99658730770,Hongryeol Ryu,81451594353,Taekyoung ‘Taekyoung’ Kwon,1,True
99658730770,Hongryeol Ryu,81372592812,Yun Jang,1,True
99658765084,Hanbyul Yeon,81451594353,Taekyoung ‘Taekyoung’ Kwon,1,True
81451594353,Taekyoung ‘Taekyoung’ Kwon,81372592812,Yun Jang,1,True
99659194260,Nils Rodrigues,81558361656,Rudolf Netzel,1,True
99659194260,Nils Rodrigues,99659194145,Kazi Riaz Ullah,1,True
99659194260,Nils Rodrigues,81331488994,Michael Burch,1,True
99659194260,Nils Rodrigues,99659194188,Alexander Schultz,1,True
99659194260,Nils Rodrigues,81440598602,Bruno Burger,1,True
99659194260,Nils Rodrigues,81548014780,Daniel Weiskopf,1,True
81558361656,Rudolf Netzel,99659194145,Kazi Riaz Ullah,1,True
81558361656,Rudolf Netzel,81331488994,Michael Burch,1,True
81558361656,Rudolf Netzel,99659194188,Alexander Schultz,1,True
81558361656,Rudolf Netzel,81440598602,Bruno Burger,1,True
81558361656,Rudolf Netzel,81548014780,Daniel Weiskopf,1,True
99659194145,Kazi Riaz Ullah,81331488994,Michael Burch,1,True
99659194145,Kazi Riaz Ullah,99659194188,Alexander Schultz,1,True
99659194145,Kazi Riaz Ullah,81440598602,Bruno Burger,1,True
99659194145,Kazi Riaz Ullah,81548014780,Daniel Weiskopf,1,True
