author_id,author_name,author2_id,author2_name,paper_doi,date
82258913557,Franziska Huth,82258913557,Franziska Huth,10.1145/3554944.3554945,2022
82258913557,Franziska Huth,83458713657,Tanja Blascheck,10.1145/3554944.3554945,2022
82258913557,Franziska Huth,81436599209,Steffen Koch,10.1145/3554944.3554945,2022
82258913557,Franziska Huth,81332497603,Thomas Ertl,10.1145/3554944.3554945,2022
83458713657,Tanja Blascheck,83458713657,Tanja Blascheck,10.1145/3554944.3554945,2022
83458713657,Tanja Blascheck,81436599209,Steffen Koch,10.1145/3554944.3554945,2022
83458713657,Tanja Blascheck,81332497603,Thomas Ertl,10.1145/3554944.3554945,2022
81436599209,Steffen Koch,81436599209,Steffen Koch,10.1145/3554944.3554945,2022
81436599209,Steffen Koch,81332497603,Thomas Ertl,10.1145/3554944.3554945,2022
81332497603,Thomas Ertl,81332497603,Thomas Ertl,10.1145/3554944.3554945,2022
84460003257,Gonzalo Gabriel Méndez,84460003257,Gonzalo Gabriel Méndez,10.1145/3554944.3554957,2022
84460003257,Gonzalo Gabriel Méndez,99659915372,Oscar Moreno,10.1145/3554944.3554957,2022
84460003257,Gonzalo Gabriel Méndez,81492646025,Patricio Mendoza,10.1145/3554944.3554957,2022
99659915372,Oscar Moreno,99659915372,Oscar Moreno,10.1145/3554944.3554957,2022
99659915372,Oscar Moreno,81492646025,Patricio Mendoza,10.1145/3554944.3554957,2022
81492646025,Patricio Mendoza,81492646025,Patricio Mendoza,10.1145/3554944.3554957,2022
99659982875,Eric Mörth,99659982875,Eric Mörth,10.1145/3554944.3554958,2022
99659982875,Eric Mörth,99660627923,Tanja Eichner,10.1145/3554944.3554958,2022
99659982875,Eric Mörth,99659982427,Ingfrid S Haldorsen,10.1145/3554944.3554958,2022
99659982875,Eric Mörth,81100294147,Stefan Bruckner,10.1145/3554944.3554958,2022
99659982875,Eric Mörth,99658770659,Noeska N Smit,10.1145/3554944.3554958,2022
99660627923,Tanja Eichner,99660627923,Tanja Eichner,10.1145/3554944.3554958,2022
99660627923,Tanja Eichner,99659982427,Ingfrid S Haldorsen,10.1145/3554944.3554958,2022
99660627923,Tanja Eichner,81100294147,Stefan Bruckner,10.1145/3554944.3554958,2022
99660627923,Tanja Eichner,99658770659,Noeska N Smit,10.1145/3554944.3554958,2022
99659982427,Ingfrid S Haldorsen,99659982427,Ingfrid S Haldorsen,10.1145/3554944.3554958,2022
99659982427,Ingfrid S Haldorsen,81100294147,Stefan Bruckner,10.1145/3554944.3554958,2022
99659982427,Ingfrid S Haldorsen,99658770659,Noeska N Smit,10.1145/3554944.3554958,2022
81100294147,Stefan Bruckner,81100294147,Stefan Bruckner,10.1145/3554944.3554958,2022
81100294147,Stefan Bruckner,99658770659,Noeska N Smit,10.1145/3554944.3554958,2022
99658770659,Noeska N Smit,99658770659,Noeska N Smit,10.1145/3554944.3554958,2022
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3554944.3554959,2022
81331488994,Michael Burch,99660629514,Indre Tauroseviciute,10.1145/3554944.3554959,2022
81331488994,Michael Burch,99660629108,Guillermo Mateos Guridi,10.1145/3554944.3554959,2022
99660629514,Indre Tauroseviciute,99660629514,Indre Tauroseviciute,10.1145/3554944.3554959,2022
99660629514,Indre Tauroseviciute,99660629108,Guillermo Mateos Guridi,10.1145/3554944.3554959,2022
99660629108,Guillermo Mateos Guridi,99660629108,Guillermo Mateos Guridi,10.1145/3554944.3554959,2022
81100365560,Mark Alan Livingston,81100365560,Mark Alan Livingston,10.1145/3554944.3554954,2022
81100365560,Mark Alan Livingston,81100455302,Derek P Brock,10.1145/3554944.3554954,2022
81100455302,Derek P Brock,81100455302,Derek P Brock,10.1145/3554944.3554954,2022
99660628528,Sarah Dosdall,99660628528,Sarah Dosdall,10.1145/3554944.3554970,2022
99660628528,Sarah Dosdall,99658703665,Katrin Angerbauer,10.1145/3554944.3554970,2022
99660628528,Sarah Dosdall,99659082618,Leonel Merino,10.1145/3554944.3554970,2022
99660628528,Sarah Dosdall,81375621529,Michael Sedlmair,10.1145/3554944.3554970,2022
99660628528,Sarah Dosdall,81100214723,Daniel Weiskopf,10.1145/3554944.3554970,2022
99658703665,Katrin Angerbauer,99658703665,Katrin Angerbauer,10.1145/3554944.3554970,2022
99658703665,Katrin Angerbauer,99659082618,Leonel Merino,10.1145/3554944.3554970,2022
99658703665,Katrin Angerbauer,81375621529,Michael Sedlmair,10.1145/3554944.3554970,2022
99658703665,Katrin Angerbauer,81100214723,Daniel Weiskopf,10.1145/3554944.3554970,2022
99659082618,Leonel Merino,99659082618,Leonel Merino,10.1145/3554944.3554970,2022
99659082618,Leonel Merino,81375621529,Michael Sedlmair,10.1145/3554944.3554970,2022
99659082618,Leonel Merino,81100214723,Daniel Weiskopf,10.1145/3554944.3554970,2022
81375621529,Michael Sedlmair,81375621529,Michael Sedlmair,10.1145/3554944.3554970,2022
81375621529,Michael Sedlmair,81100214723,Daniel Weiskopf,10.1145/3554944.3554970,2022
81100214723,Daniel Weiskopf,81100214723,Daniel Weiskopf,10.1145/3554944.3554970,2022
99660626169,Patrick Gebhardt,99660626169,Patrick Gebhardt,10.1145/3554944.3554956,2022
99660626169,Patrick Gebhardt,99659529527,Xingyao Yu,10.1145/3554944.3554956,2022
99660626169,Patrick Gebhardt,99660626347,Andreas Köhn,10.1145/3554944.3554956,2022
99660626169,Patrick Gebhardt,81375621529,Michael Sedlmair,10.1145/3554944.3554956,2022
99659529527,Xingyao Yu,99659529527,Xingyao Yu,10.1145/3554944.3554956,2022
99659529527,Xingyao Yu,99660626347,Andreas Köhn,10.1145/3554944.3554956,2022
99659529527,Xingyao Yu,81375621529,Michael Sedlmair,10.1145/3554944.3554956,2022
99660626347,Andreas Köhn,99660626347,Andreas Köhn,10.1145/3554944.3554956,2022
99660626347,Andreas Köhn,81375621529,Michael Sedlmair,10.1145/3554944.3554956,2022
81375621529,Michael Sedlmair,81375621529,Michael Sedlmair,10.1145/3554944.3554956,2022
99659635934,Yves Staudt,99659635934,Yves Staudt,10.1145/3554944.3554960,2022
99659635934,Yves Staudt,81331488994,Michael Burch,10.1145/3554944.3554960,2022
99659635934,Yves Staudt,99660486149,Alexander van Schie,10.1145/3554944.3554960,2022
99659635934,Yves Staudt,99660627909,Heiko Rölke,10.1145/3554944.3554960,2022
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3554944.3554960,2022
81331488994,Michael Burch,99660486149,Alexander van Schie,10.1145/3554944.3554960,2022
81331488994,Michael Burch,99660627909,Heiko Rölke,10.1145/3554944.3554960,2022
99660486149,Alexander van Schie,99660486149,Alexander van Schie,10.1145/3554944.3554960,2022
99660486149,Alexander van Schie,99660627909,Heiko Rölke,10.1145/3554944.3554960,2022
99660627909,Heiko Rölke,99660627909,Heiko Rölke,10.1145/3554944.3554960,2022
99659915322,Daniel Atzberger,99659915322,Daniel Atzberger,10.1145/3554944.3554961,2022
99659915322,Daniel Atzberger,99660544079,Tim Cech,10.1145/3554944.3554961,2022
99659915322,Daniel Atzberger,99659051346,Willy Scheibel,10.1145/3554944.3554961,2022
99659915322,Daniel Atzberger,82458918757,Daniel Limberger,10.1145/3554944.3554961,2022
99659915322,Daniel Atzberger,81375606710,Matthias Trapp,10.1145/3554944.3554961,2022
99659915322,Daniel Atzberger,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
99660544079,Tim Cech,99660544079,Tim Cech,10.1145/3554944.3554961,2022
99660544079,Tim Cech,99659051346,Willy Scheibel,10.1145/3554944.3554961,2022
99660544079,Tim Cech,82458918757,Daniel Limberger,10.1145/3554944.3554961,2022
99660544079,Tim Cech,81375606710,Matthias Trapp,10.1145/3554944.3554961,2022
99660544079,Tim Cech,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
99659051346,Willy Scheibel,99659051346,Willy Scheibel,10.1145/3554944.3554961,2022
99659051346,Willy Scheibel,82458918757,Daniel Limberger,10.1145/3554944.3554961,2022
99659051346,Willy Scheibel,81375606710,Matthias Trapp,10.1145/3554944.3554961,2022
99659051346,Willy Scheibel,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
82458918757,Daniel Limberger,82458918757,Daniel Limberger,10.1145/3554944.3554961,2022
82458918757,Daniel Limberger,81375606710,Matthias Trapp,10.1145/3554944.3554961,2022
82458918757,Daniel Limberger,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
81375606710,Matthias Trapp,81375606710,Matthias Trapp,10.1145/3554944.3554961,2022
81375606710,Matthias Trapp,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3554944.3554961,2022
99660628797,Bruno Frey,99660628797,Bruno Frey,10.1145/3554944.3554962,2022
99660628797,Bruno Frey,99660486149,Alexander van Schie,10.1145/3554944.3554962,2022
99660628797,Bruno Frey,99660628247,Giada Zacheo,10.1145/3554944.3554962,2022
99660486149,Alexander van Schie,99660486149,Alexander van Schie,10.1145/3554944.3554962,2022
99660486149,Alexander van Schie,99660628247,Giada Zacheo,10.1145/3554944.3554962,2022
99660628247,Giada Zacheo,99660628247,Giada Zacheo,10.1145/3554944.3554962,2022
81100493586,Yannis Panagis,81100493586,Yannis Panagis,10.1145/3554944.3554963,2022
81100493586,Yannis Panagis,81100397330,Robert Spence,10.1145/3554944.3554963,2022
81100397330,Robert Spence,81100397330,Robert Spence,10.1145/3554944.3554963,2022
99660629076,Sabrina Zahner,99660629076,Sabrina Zahner,10.1145/3554944.3554964,2022
99660629076,Sabrina Zahner,edina_misini,Edina Misini,10.1145/3554944.3554964,2022
99660629076,Sabrina Zahner,99660628905,Keshina Karunananthan,10.1145/3554944.3554964,2022
99660629076,Sabrina Zahner,99660628728,Gabriel Lüchinger,10.1145/3554944.3554964,2022
99660629076,Sabrina Zahner,99660377534,Sabrina Lindau,10.1145/3554944.3554964,2022
99660629076,Sabrina Zahner,81331488994,Michael Burch,10.1145/3554944.3554964,2022
edina_misini,Edina Misini,edina_misini,Edina Misini,10.1145/3554944.3554964,2022
edina_misini,Edina Misini,99660628905,Keshina Karunananthan,10.1145/3554944.3554964,2022
edina_misini,Edina Misini,99660628728,Gabriel Lüchinger,10.1145/3554944.3554964,2022
edina_misini,Edina Misini,99660377534,Sabrina Lindau,10.1145/3554944.3554964,2022
edina_misini,Edina Misini,81331488994,Michael Burch,10.1145/3554944.3554964,2022
99660628905,Keshina Karunananthan,99660628905,Keshina Karunananthan,10.1145/3554944.3554964,2022
99660628905,Keshina Karunananthan,99660628728,Gabriel Lüchinger,10.1145/3554944.3554964,2022
99660628905,Keshina Karunananthan,99660377534,Sabrina Lindau,10.1145/3554944.3554964,2022
99660628905,Keshina Karunananthan,81331488994,Michael Burch,10.1145/3554944.3554964,2022
99660628728,Gabriel Lüchinger,99660628728,Gabriel Lüchinger,10.1145/3554944.3554964,2022
99660628728,Gabriel Lüchinger,99660377534,Sabrina Lindau,10.1145/3554944.3554964,2022
99660628728,Gabriel Lüchinger,81331488994,Michael Burch,10.1145/3554944.3554964,2022
99660377534,Sabrina Lindau,99660377534,Sabrina Lindau,10.1145/3554944.3554964,2022
99660377534,Sabrina Lindau,81331488994,Michael Burch,10.1145/3554944.3554964,2022
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3554944.3554964,2022
99660628970,Nadine Christen,99660628970,Nadine Christen,10.1145/3554944.3554965,2022
99660628970,Nadine Christen,99660629134,Michael Schlotter,10.1145/3554944.3554965,2022
99660628970,Nadine Christen,99660626025,Juliane Streitberg,10.1145/3554944.3554965,2022
99660629134,Michael Schlotter,99660629134,Michael Schlotter,10.1145/3554944.3554965,2022
99660629134,Michael Schlotter,99660626025,Juliane Streitberg,10.1145/3554944.3554965,2022
99660626025,Juliane Streitberg,99660626025,Juliane Streitberg,10.1145/3554944.3554965,2022
99659635934,Yves Staudt,99659635934,Yves Staudt,10.1145/3554944.3554966,2022
99659635934,Yves Staudt,99660627947,Thomas Keller,10.1145/3554944.3554966,2022
99659635934,Yves Staudt,99660627909,Heiko Rölke,10.1145/3554944.3554966,2022
99659635934,Yves Staudt,81331488994,Michael Burch,10.1145/3554944.3554966,2022
99660627947,Thomas Keller,99660627947,Thomas Keller,10.1145/3554944.3554966,2022
99660627947,Thomas Keller,99660627909,Heiko Rölke,10.1145/3554944.3554966,2022
99660627947,Thomas Keller,81331488994,Michael Burch,10.1145/3554944.3554966,2022
99660627909,Heiko Rölke,99660627909,Heiko Rölke,10.1145/3554944.3554966,2022
99660627909,Heiko Rölke,81331488994,Michael Burch,10.1145/3554944.3554966,2022
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3554944.3554966,2022
99659647335,Dennis Collaris,99659647335,Dennis Collaris,10.1145/3430036.3430067,2020
99659647335,Dennis Collaris,81100294190,Jarke J van Wijk,10.1145/3430036.3430067,2020
81100294190,Jarke J van Wijk,81100294190,Jarke J van Wijk,10.1145/3430036.3430067,2020
99659631159,David Beil,99659631159,David Beil,10.1145/3430036.3430060,2020
99659631159,David Beil,99659153126,Andreas Theissler,10.1145/3430036.3430060,2020
99659153126,Andreas Theissler,99659153126,Andreas Theissler,10.1145/3430036.3430060,2020
99659626707,Benedikt Grimmeisen,99659626707,Benedikt Grimmeisen,10.1145/3430036.3430058,2020
99659626707,Benedikt Grimmeisen,99659153126,Andreas Theissler,10.1145/3430036.3430058,2020
99659153126,Andreas Theissler,99659153126,Andreas Theissler,10.1145/3430036.3430058,2020
99659633097,Yating Hu,99659633097,Yating Hu,10.1145/3430036.3430053,2020
99659633097,Yating Hu,81331488994,Michael Burch,10.1145/3430036.3430053,2020
99659633097,Yating Hu,81100431196,Huub M M van de Wetering,10.1145/3430036.3430053,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430053,2020
81331488994,Michael Burch,81100431196,Huub M M van de Wetering,10.1145/3430036.3430053,2020
81100431196,Huub M M van de Wetering,81100431196,Huub M M van de Wetering,10.1145/3430036.3430053,2020
81343497499,Jan H M Korst,81343497499,Jan H M Korst,10.1145/3430036.3430065,2020
81343497499,Jan H M Korst,81100528828,Verus Pronk,10.1145/3430036.3430065,2020
81343497499,Jan H M Korst,81100294190,Jarke J van Wijk,10.1145/3430036.3430065,2020
81100528828,Verus Pronk,81100528828,Verus Pronk,10.1145/3430036.3430065,2020
81100528828,Verus Pronk,81100294190,Jarke J van Wijk,10.1145/3430036.3430065,2020
81100294190,Jarke J van Wijk,81100294190,Jarke J van Wijk,10.1145/3430036.3430065,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430052,2020
81331488994,Michael Burch,99659635217,Abdullah Saeed,10.1145/3430036.3430052,2020
81331488994,Michael Burch,99659649059,Alina Vorobiova,10.1145/3430036.3430052,2020
81331488994,Michael Burch,99659638374,Armin Memar Zahedani,10.1145/3430036.3430052,2020
81331488994,Michael Burch,99659653237,Linus Hafkemeyer,10.1145/3430036.3430052,2020
81331488994,Michael Burch,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659635217,Abdullah Saeed,99659635217,Abdullah Saeed,10.1145/3430036.3430052,2020
99659635217,Abdullah Saeed,99659649059,Alina Vorobiova,10.1145/3430036.3430052,2020
99659635217,Abdullah Saeed,99659638374,Armin Memar Zahedani,10.1145/3430036.3430052,2020
99659635217,Abdullah Saeed,99659653237,Linus Hafkemeyer,10.1145/3430036.3430052,2020
99659635217,Abdullah Saeed,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659649059,Alina Vorobiova,99659649059,Alina Vorobiova,10.1145/3430036.3430052,2020
99659649059,Alina Vorobiova,99659638374,Armin Memar Zahedani,10.1145/3430036.3430052,2020
99659649059,Alina Vorobiova,99659653237,Linus Hafkemeyer,10.1145/3430036.3430052,2020
99659649059,Alina Vorobiova,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659638374,Armin Memar Zahedani,99659638374,Armin Memar Zahedani,10.1145/3430036.3430052,2020
99659638374,Armin Memar Zahedani,99659653237,Linus Hafkemeyer,10.1145/3430036.3430052,2020
99659638374,Armin Memar Zahedani,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659653237,Linus Hafkemeyer,99659653237,Linus Hafkemeyer,10.1145/3430036.3430052,2020
99659653237,Linus Hafkemeyer,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659639772,Marco Palazzo,99659639772,Marco Palazzo,10.1145/3430036.3430052,2020
99659637828,David Hägele,99659637828,David Hägele,10.1145/3430036.3430050,2020
99659637828,David Hägele,99659635911,Moataz Abdelaal,10.1145/3430036.3430050,2020
99659637828,David Hägele,99659451521,Ozgur S Oguz,10.1145/3430036.3430050,2020
99659637828,David Hägele,81331505904,Marc Toussaint,10.1145/3430036.3430050,2020
99659637828,David Hägele,81100214723,Daniel Weiskopf,10.1145/3430036.3430050,2020
99659635911,Moataz Abdelaal,99659635911,Moataz Abdelaal,10.1145/3430036.3430050,2020
99659635911,Moataz Abdelaal,99659451521,Ozgur S Oguz,10.1145/3430036.3430050,2020
99659635911,Moataz Abdelaal,81331505904,Marc Toussaint,10.1145/3430036.3430050,2020
99659635911,Moataz Abdelaal,81100214723,Daniel Weiskopf,10.1145/3430036.3430050,2020
99659451521,Ozgur S Oguz,99659451521,Ozgur S Oguz,10.1145/3430036.3430050,2020
99659451521,Ozgur S Oguz,81331505904,Marc Toussaint,10.1145/3430036.3430050,2020
99659451521,Ozgur S Oguz,81100214723,Daniel Weiskopf,10.1145/3430036.3430050,2020
81331505904,Marc Toussaint,81331505904,Marc Toussaint,10.1145/3430036.3430050,2020
81331505904,Marc Toussaint,81100214723,Daniel Weiskopf,10.1145/3430036.3430050,2020
81100214723,Daniel Weiskopf,81100214723,Daniel Weiskopf,10.1145/3430036.3430050,2020
99659536978,Tanja Munz,99659536978,Tanja Munz,10.1145/3430036.3430038,2020
99659536978,Tanja Munz,99659628672,Noel Schäfer,10.1145/3430036.3430038,2020
99659536978,Tanja Munz,83458713657,Tanja Blascheck,10.1145/3430036.3430038,2020
99659536978,Tanja Munz,84459518557,Kuno Kurzhals,10.1145/3430036.3430038,2020
99659536978,Tanja Munz,81100115231,Eugene Zhang,10.1145/3430036.3430038,2020
99659536978,Tanja Munz,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
99659628672,Noel Schäfer,99659628672,Noel Schäfer,10.1145/3430036.3430038,2020
99659628672,Noel Schäfer,83458713657,Tanja Blascheck,10.1145/3430036.3430038,2020
99659628672,Noel Schäfer,84459518557,Kuno Kurzhals,10.1145/3430036.3430038,2020
99659628672,Noel Schäfer,81100115231,Eugene Zhang,10.1145/3430036.3430038,2020
99659628672,Noel Schäfer,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
83458713657,Tanja Blascheck,83458713657,Tanja Blascheck,10.1145/3430036.3430038,2020
83458713657,Tanja Blascheck,84459518557,Kuno Kurzhals,10.1145/3430036.3430038,2020
83458713657,Tanja Blascheck,81100115231,Eugene Zhang,10.1145/3430036.3430038,2020
83458713657,Tanja Blascheck,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
84459518557,Kuno Kurzhals,84459518557,Kuno Kurzhals,10.1145/3430036.3430038,2020
84459518557,Kuno Kurzhals,81100115231,Eugene Zhang,10.1145/3430036.3430038,2020
84459518557,Kuno Kurzhals,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
81100115231,Eugene Zhang,81100115231,Eugene Zhang,10.1145/3430036.3430038,2020
81100115231,Eugene Zhang,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
81100214723,Daniel Weiskopf,81100214723,Daniel Weiskopf,10.1145/3430036.3430038,2020
81410594549,Shigeo Takahashi,81410594549,Shigeo Takahashi,10.1145/3430036.3430059,2020
81410594549,Shigeo Takahashi,99659631139,Akane Uchita,10.1145/3430036.3430059,2020
81410594549,Shigeo Takahashi,81324495113,Kazuho Watanabe,10.1145/3430036.3430059,2020
81410594549,Shigeo Takahashi,81100253521,Masatoshi Arikawa,10.1145/3430036.3430059,2020
99659631139,Akane Uchita,99659631139,Akane Uchita,10.1145/3430036.3430059,2020
99659631139,Akane Uchita,81324495113,Kazuho Watanabe,10.1145/3430036.3430059,2020
99659631139,Akane Uchita,81100253521,Masatoshi Arikawa,10.1145/3430036.3430059,2020
81324495113,Kazuho Watanabe,81324495113,Kazuho Watanabe,10.1145/3430036.3430059,2020
81324495113,Kazuho Watanabe,81100253521,Masatoshi Arikawa,10.1145/3430036.3430059,2020
81100253521,Masatoshi Arikawa,81100253521,Masatoshi Arikawa,10.1145/3430036.3430059,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659635934,Yves Staudt,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659637408,Sina Frommer,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659638624,Janis Uttenweiler,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659653214,Peter Grupp,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
81331488994,Michael Burch,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
81331488994,Michael Burch,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659635934,Yves Staudt,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659637408,Sina Frommer,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659638624,Janis Uttenweiler,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659653214,Peter Grupp,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659635934,Yves Staudt,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,99659637408,Sina Frommer,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,99659638624,Janis Uttenweiler,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,99659653214,Peter Grupp,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659637408,Sina Frommer,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659638624,Janis Uttenweiler,99659638624,Janis Uttenweiler,10.1145/3430036.3430061,2020
99659638624,Janis Uttenweiler,99659653214,Peter Grupp,10.1145/3430036.3430061,2020
99659638624,Janis Uttenweiler,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
99659638624,Janis Uttenweiler,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659638624,Janis Uttenweiler,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659653214,Peter Grupp,99659653214,Peter Grupp,10.1145/3430036.3430061,2020
99659653214,Peter Grupp,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
99659653214,Peter Grupp,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659653214,Peter Grupp,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659641861,Steffen Hähnle,99659641861,Steffen Hähnle,10.1145/3430036.3430061,2020
99659641861,Steffen Hähnle,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659641861,Steffen Hähnle,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659638193,Josia Scheytt,99659638193,Josia Scheytt,10.1145/3430036.3430061,2020
99659638193,Josia Scheytt,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
81466647554,Uwe Kloos,81466647554,Uwe Kloos,10.1145/3430036.3430061,2020
99659645425,Wenkai Han,99659645425,Wenkai Han,10.1145/3430036.3430042,2020
99659645425,Wenkai Han,81317499938,Hans-Jörg Schulz,10.1145/3430036.3430042,2020
81317499938,Hans-Jörg Schulz,81317499938,Hans-Jörg Schulz,10.1145/3430036.3430042,2020
99659645745,Eric Fezer,99659645745,Eric Fezer,10.1145/3430036.3430066,2020
99659645745,Eric Fezer,99659628001,Dominik Raab,10.1145/3430036.3430066,2020
99659645745,Eric Fezer,99659153126,Andreas Theissler,10.1145/3430036.3430066,2020
99659628001,Dominik Raab,99659628001,Dominik Raab,10.1145/3430036.3430066,2020
99659628001,Dominik Raab,99659153126,Andreas Theissler,10.1145/3430036.3430066,2020
99659153126,Andreas Theissler,99659153126,Andreas Theissler,10.1145/3430036.3430066,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430043,2020
81331488994,Michael Burch,99659628088,John van Lith,10.1145/3430036.3430043,2020
81331488994,Michael Burch,99659652129,Nick van de Waterlaat,10.1145/3430036.3430043,2020
81331488994,Michael Burch,99659647046,Jurrien van Winden,10.1145/3430036.3430043,2020
99659628088,John van Lith,99659628088,John van Lith,10.1145/3430036.3430043,2020
99659628088,John van Lith,99659652129,Nick van de Waterlaat,10.1145/3430036.3430043,2020
99659628088,John van Lith,99659647046,Jurrien van Winden,10.1145/3430036.3430043,2020
99659652129,Nick van de Waterlaat,99659652129,Nick van de Waterlaat,10.1145/3430036.3430043,2020
99659652129,Nick van de Waterlaat,99659647046,Jurrien van Winden,10.1145/3430036.3430043,2020
99659647046,Jurrien van Winden,99659647046,Jurrien van Winden,10.1145/3430036.3430043,2020
81100517120,Kazuo Misue,81100517120,Kazuo Misue,10.1145/3430036.3430056,2020
81331488994,Michael Burch,81331488994,Michael Burch,10.1145/3430036.3430049,2020
81331488994,Michael Burch,99659633189,Tos Kuipers,10.1145/3430036.3430049,2020
81331488994,Michael Burch,99659644652,Chen Qian,10.1145/3430036.3430049,2020
81331488994,Michael Burch,99659627439,Fangqin Zhou,10.1145/3430036.3430049,2020
99659633189,Tos Kuipers,99659633189,Tos Kuipers,10.1145/3430036.3430049,2020
99659633189,Tos Kuipers,99659644652,Chen Qian,10.1145/3430036.3430049,2020
99659633189,Tos Kuipers,99659627439,Fangqin Zhou,10.1145/3430036.3430049,2020
99659644652,Chen Qian,99659644652,Chen Qian,10.1145/3430036.3430049,2020
99659644652,Chen Qian,99659627439,Fangqin Zhou,10.1145/3430036.3430049,2020
99659627439,Fangqin Zhou,99659627439,Fangqin Zhou,10.1145/3430036.3430049,2020
99659285748,Nguyen  Vinh The,99659285748,Nguyen  Vinh The,10.1145/3430036.3430071,2020
99659285748,Nguyen  Vinh The,99659638327,Kwanghee Jung,10.1145/3430036.3430071,2020
99659285748,Nguyen  Vinh The,99659285774,Tommy Dang,10.1145/3430036.3430071,2020
99659638327,Kwanghee Jung,99659638327,Kwanghee Jung,10.1145/3430036.3430071,2020
99659638327,Kwanghee Jung,99659285774,Tommy Dang,10.1145/3430036.3430071,2020
99659285774,Tommy Dang,99659285774,Tommy Dang,10.1145/3430036.3430071,2020
99659532401,Rafael Garcia,99659532401,Rafael Garcia,10.1145/3430036.3430047,2020
99659532401,Rafael Garcia,81100214723,Daniel Weiskopf,10.1145/3430036.3430047,2020
81100214723,Daniel Weiskopf,81100214723,Daniel Weiskopf,10.1145/3430036.3430047,2020
99659133331,Jan Ole Vollmer,99659133331,Jan Ole Vollmer,10.1145/3430036.3430045,2020
99659133331,Jan Ole Vollmer,81100019985,Jürgen Döllner,10.1145/3430036.3430045,2020
81100019985,Jürgen Döllner,81100019985,Jürgen Döllner,10.1145/3430036.3430045,2020
99659644893,Gijs M Reichert,99659644893,Gijs M Reichert,10.1145/3430036.3430070,2020
99659644893,Gijs M Reichert,99659626249,Marcos Pieras,10.1145/3430036.3430070,2020
99659644893,Gijs M Reichert,81100421577,Ricardo Guerra Marroquim,10.1145/3430036.3430070,2020
99659644893,Gijs M Reichert,81100563888,Anna Vilanova,10.1145/3430036.3430070,2020
